,index,순번,구,가맹점,주소,동,경도,위도
241,1781,27716,동구,가오불닭발,대전광역시 동구 대전로 436-31 ,가오동,127.454305948166,36.3057491351528
242,1782,7295,동구,가오비타민,대전광역시 동구 은어송로 63,가오동,127.456024158274,36.3066697265049
243,1783,14283,동구,가오서점,대전광역시 동구 대전로448번길 59 ,가오동,127.454697222243,36.3076522894042
244,1784,1293,동구,가오수산,대전광역시 동구 은어송로 37,가오동,127.4539592773,36.3051799154709
245,1786,36422,동구,가오스마트해법영어교습소,대전광역시 동구 은어송로 117,가오동,127.461544099826,36.310710875626
246,1787,726,동구,가오스터디카페,대전광역시 동구 신기로 84 ,가오동,127.455616866036,36.3095584757804
247,1788,20022,동구,가오심쿵떡볶이,대전광역시 동구 신기로 123-35,가오동,127.457603430917,36.311130653754
248,1789,24262,동구,가오아이소아과,대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
249,1790,1600,동구,가오약국,대전광역시 동구 대전로 463,가오동,127.450994803367,36.3068296591683
250,1791,33588,동구,가오엑티브태권도,대전광역시 동구 가오동 652번지 701호,가오동,127.456246580402,36.3056885753822
251,1792,32097,동구,가오영재독서실,대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
252,1793,32413,동구,가오예시티약국,대전광역시 동구 동구청로 95,가오동,127.456739020314,36.3065069481971
253,1794,17884,동구,가오온누리약국,대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
254,1795,37152,동구,가오점핑,대전광역시 동구 은어송로 42-25,가오동,127.455597923255,36.3054601669799
255,1796,33556,동구,가오정형외과의원,대전광역시 동구 동구청로 95,가오동,127.456739020314,36.3065069481971
256,1797,29289,동구,가오주먹구이&막창,대전광역시 동구 은어송로51번길 20,가오동,127.454735792252,36.3067205039639
257,1798,7341,동구,가오짐피티샵,대전광역시 동구 은어송로51번길 12 ,가오동,127.455076241266,36.3064658871182
258,1799,1595,동구,가오카,대전광역시 동구 은어송로 38 ,가오동,127.45458385923,36.3050789532316
259,1800,23073,동구,가오클라쓰,대전광역시 동구 은어송로52번길 13,가오동,127.456042316368,36.3055431834856
260,1801,33645,동구,가오푸른정신건강의학 ,대전광역시 동구 동구청로 95,가오동,127.456739020314,36.3065069481971
261,1802,7424,동구,가오플러스  산후조리원,대전광역시 동구 은어송로 63,가오동,127.456024158274,36.3066697265049
262,1803,7350,동구,가오플러스산부인과,대전광역시 동구 은어송로 63,가오동,127.456024158274,36.3066697265049
263,1804,22726,동구,가오하이탑학원,대전광역시 동구 은어송로52번길 5-4,가오동,127.455904596905,36.3056783448982
264,1805,31428,동구,가오한의원 ,대전광역시 동구 은어송로 75,가오동,127.457071442246,36.3073964930283
265,1806,36671,동구,가오합기도,대전광역시 동구 은어송로 73,가오동,127.456859475073,36.3072486087388
266,1807,1291,동구,가오활어회센터,대전광역시 동구 은어송로 37,가오동,127.4539592773,36.3051799154709
267,1817,15583,동구,가온영수전문학원,대전광역시 동구 대전로542번길 80-47,천동,127.446636999963,36.3160213684718
268,1825,8712,동구,가우스수학전문학원,대전광역시 동구 동구청로 89-2,가오동,127.456979499438,36.3062750570675
269,1830,36450,동구,가원기획,대전광역시 동구 중동 1-66 의지빌딩2층 201,중동,127.42849495046,36.3340904116909
270,1831,17823,동구,가위느낌,대전광역시 동구 동서대로1520번길 35,삼성동,127.423468430734,36.3399466830482
271,1833,27973,동구,가위소리,대전광역시 동구 옥천로 152-6,판암동,127.457120597795,36.3165802109009
272,1835,9700,동구,가위소리미용실,대전광역시 동구 우암로 383,가양동,127.453428997793,36.3530072294783
273,1840,26682,동구,가인샵,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
274,1841,26684,동구,가인수선,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
275,1842,9361,동구,가인주단,대전광역시 동구 중앙로194번길 28 ,중동,127.43130522121,36.3293085759266
276,1844,20111,동구,가자노래연습장,대전광역시 동구 우암로 321,가양동,127.45050294247,36.3479883122632
277,1852,26583,동구,가자청담으로,대전광역시 동구 백룡로 12,자양동,127.448240610407,36.335757706277
278,1882,27533,동구,가톨릭요양보호사교육원,대전광역시 동구 동서대로 1647,용전동,127.432954304309,36.3481423069777
279,1885,4011,동구,가피식당,대전광역시 동구 역전시장길 57 ,정동,127.434691103516,36.3291321155187
280,1891,2701,동구,각국옷나라,대전광역시 동구 중앙로194번길 17-1 ,중동,127.431319154845,36.3297957016019
281,1892,38136,동구,각설탕 카페,대전광역시 동구 합내로 41,가양동,127.440245362082,36.3468022983627
282,1899,37928,동구,간판집,대전광역시 동구 우암로 357 ,가양동,127.452277311721,36.3509532265954
283,1902,1222,동구,갈리연 동태집,대전광역시 동구 동대전로284번길 15,가양동,127.446101019176,36.3466676653766
284,1903,39877,동구,갈릴리,대전광역시 동구 대전로 755-4,원동,127.434491132044,36.327316521435
285,1928,22186,동구,갈비김치찌개전문점,대전광역시 동구 산내로 1335 ,낭월동,127.466656263965,36.282564660215
286,1930,22059,동구,갈비배달도시락 스트릿테이블 자양동점,대전광역시 동구 동대전로 223-1,자양동,127.448411198602,36.3415591876275
287,1931,22202,동구,갈비배달도시락스트릿테이블 가오동점,대전광역시 동구 대전로 452,가오동,127.452062388921,36.3062974460073
288,1948,29670,동구,감골오리,대전광역시 동구 대전로 896 ,삼성동,127.42891418479,36.3389256065587
289,1956,28378,동구,감사할인매장,대전광역시 동구 대전로 774-1,원동,127.434281943443,36.328975987136
290,1958,38748,동구,감성낙곱새(대전동구점),대전광역시 동구 한밭대로1254번길31,용전동,127.435209614924,36.3548100939007
291,1959,26200,동구,감성도야지,대전광역시 동구 계족로 142,대동,127.444754324216,36.326878290048
292,1965,35608,동구,감성이 자라는 음악학원,대전광역시 동구 동대전로248번길 13,가양동,127.447951420648,36.3439395601619
293,1972,641,동구,감성키친,대전광역시 동구 홍도로9번길 12,홍도동,127.429413111027,36.3469849104275
294,1973,26970,동구,감성타일,대전광역시 동구 대전로 573,천동,127.441999832349,36.3120695446146
295,1981,26782,동구,갑띠방,대전광역시 동구 동서대로 1719 ,용전동,127.44035289717,36.3507849974612
296,1984,39769,동구,갑오명가,대전광역시 동구 대전로459-3,가오동,127.451352841513,36.306475766715
297,1985,4769,동구,갑진사,대전광역시 동구 원동 60-2 국제시장,원동,127.432479730591,36.3280933309314
298,2004,7842,동구,강경상회,대전광역시 동구 충무로 185 ,인동,127.436652059271,36.3217881267744
299,2012,13738,동구,강경할매젓갈백화점,대전광역시 동구 비래서로42번길 26-1 ,가양동,127.44838028315,36.3530119521626
300,2015,360,동구,강나루 식당,대전광역시 동구 신기로101번길 30-17,가오동,127.456838826818,36.3111337583212
301,2017,28038,동구,강남가브리와뽈살(대동점),대전광역시 동구 계족로 140,대동,127.444802851268,36.32673581373
302,2038,5365,동구,강대포 식당,대전광역시 동구 계족로 435,용전동,127.431984430179,36.3506787449992
303,2048,24870,동구,강문인쇄사,대전광역시 동구 태전로114번길 32 ,삼성동,127.425130158479,36.3392356138361
304,2057,24008,동구,강병진,대전광역시 동구 용운로 170,용운동,127.460965313411,36.3276734373929
305,2064,22446,동구,강석만치과의원,대전광역시 동구 계족로 255 ,소제동,127.438898017266,36.3355491533845
306,2067,5528,동구,강수진 패션,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
307,2068,4601,동구,강쌤 사랑나무 영어교습소,대전광역시 동구 대전로542번길 78,천동,127.446044443222,36.3154865690411
308,2082,10160,동구,강원상회,대전광역시 동구 원동 65,원동,0,0
309,2088,8082,동구,강인유통(동원샘물),대전광역시 동구 삼성동 302-127 물류창고A-2동,삼성동,127.426660905591,36.341636025444
310,2101,38636,동구,강청골순대국밥,대전광역시 동구 동대전로229 ,가양동,127.447983980001,36.3419614517988
311,2102,34092,동구,강청골순대국밥,대전광역시 동구 옥천로 187,판암동,127.460803903276,36.3180581481156
312,2105,33399,동구,강치과의원,대전광역시 동구 대전로 834,정동,127.431770444265,36.333933804501
313,2115,26468,동구,개나리미용실,대전광역시 동구 우암로291번길 60 ,가양동,127.44626545734,36.348798055479
314,2124,17695,동구,개똥이네 닭집,대전광역시 동구 중앙로200번길 34 ,원동,127.432089755883,36.3292720383223
315,2127,27758,동구,개미수산,대전광역시 동구 역전시장길 8 ,정동,127.433731277703,36.3304560058946
316,2128,5429,동구,개미주단,대전광역시 동구 원동 40-1 195,원동,0,0
317,2133,13240,동구,개벽,대전광역시 동구 중앙로 200,중동,127.431162001818,36.330664101385
318,2137,5532,동구,개성시대,대전광역시 동구 대전로791번길 38 ,중동,127.431126374177,36.3296151705624
319,2139,21487,동구,개성시대미용실,대전광역시 동구 우암로 186,성남동,127.437946044522,36.3415398706865
320,2144,8048,동구,개인과외,대전광역시 동구 동서대로1770번길 85,가양동,127.448170889818,36.3521658159572
321,2145,10014,동구,개인과외,대전광역시 동구 옥천로180번길 47-2,판암동,127.462764378165,36.3158216932373
322,2146,23648,동구,개인과외,대전광역시 동구 용운로 170,용운동,127.460965313411,36.3276734373929
323,2166,35843,동구,개인과외,대전광역시 동구 용운로 203,용운동,127.464787200907,36.3273127654815
324,2173,40186,동구,개인과외(토론하는 아이들),대전광역시 동구 신기로 115,가오동,127.458213867462,36.3115544826868
325,2179,17431,동구,개인택시,대전광역시 동구 태전로114번길 8,삼성동,127.423947568309,36.338826535812
326,2190,17277,동구,개인택시,대전광역시 동구 대전로 529,천동,127.447366644677,36.3110800933652
327,2191,16336,동구,개인택시,대전광역시 동구 대전로340번길 20,대성동,127.461284171778,36.2986986218884
328,2192,17069,동구,개인택시,대전광역시 동구 동서대로 1579,홍도동,127.427278470337,36.3447991042821
329,2193,36168,동구,개인택시,대전광역시 동구 백룡로 138,용운동,127.454698926005,36.3306646511047
330,2194,17260,동구,개인택시,대전광역시 동구 비래서로62번길 5,가양동,127.451796721737,36.3541356417415
331,2195,16991,동구,개인택시,대전광역시 동구 산서로1660번길 42 ,대별동,127.462304308987,36.2879476514842
332,2196,17129,동구,개인택시,대전광역시 동구 옥천로180번길 23,판암동,127.462468484223,36.3171745140182
333,2210,9583,동구,개천만두,대전광역시 동구 대전천동로 534,원동,127.431186248337,36.3287176531836
334,2211,18706,동구,개천식당,대전광역시 동구 원동 62-1,원동,127.431728867163,36.3286189080807
335,2218,5932,동구,갤러리 홍연,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
336,2240,17253,동구,갱스헤어뉴스,대전광역시 동구 성동로 1 ,자양동,127.45185341688,36.3369930397156
337,2243,39759,동구,거도산업,대전광역시 동구 대전로906번길47-5,삼성동,127.429026499497,36.3404554885966
338,2245,2431,동구,거래처,대전광역시 동구 산내로 1303,낭월동,127.46817026789,36.2797707548225
339,2247,21826,동구,거목슈퍼,대전광역시 동구 계족로392번길 143 ,가양동,127.439876851684,36.3493759644619
340,2253,36009,동구,거북이보호작업장,대전광역시 동구 보문로 4,효동,127.44008928181,36.3153729238461
341,2261,17038,동구,거상 당구장,대전광역시 동구 합내로 3-1 ,가양동,127.440656954568,36.3434567960303
342,2263,39358,동구,거성전자,대전광역시 동구 흥룡로71번길 24-1,가양동,127.452032154711,36.351770075693
343,2274,27748,동구,건강마을,대전광역시 동구 중교로 130-4 ,원동,127.433461504321,36.3286020032385
344,2279,7802,동구,건강백세안마원,대전광역시 동구 동대전로 108,대동,127.444670026611,36.3318778771761
345,2284,39016,동구,건강식품백화점,대전광역시 동구 중앙로200번길40,원동,127.432006142463,36.3292367440967
346,2287,19397,동구,건강약국,대전광역시 동구 동대전로 272,가양동,127.446253754841,36.3454393365111
347,2291,16209,동구,건강제일약국,대전광역시 동구 동대전로 90 ,대동,127.443836381686,36.3304071930865
348,2300,20155,동구,건강한삶,대전광역시 동구 계족로 137,대동,127.443124606043,36.3272442729139
349,2310,26771,동구,건빵빈티지,대전광역시 동구 중앙로 205-2,중동,127.431787969317,36.3311555059338
350,2330,27379,동구,건우피아노학원,대전광역시 동구 대전로867번길 28 ,삼성동,127.428832895222,36.3361256763252
351,2335,5929,동구,걸작 떡볶이,대전광역시 동구 동서대로1695번길 30,용전동,127.437518299333,36.3512760051536
352,2339,12775,동구,검은커피로스터스,대전광역시 동구 한밭대로 1230-7,용전동,127.433871609378,36.3571230422851
353,2343,12922,동구,게다,대전광역시 동구 은어송로51번길 11,가오동,127.454697464467,36.3062940316078
